complaint_id,event_id,student_key,complaint_text,category,template_group,evaluation_fold,campus,zone,facility,facility_type,floor,room,latitude,longitude,day_name,hour,observed_at,impact_rating,severity,occupancy_pct,humidity_pct,recurring,status,resolution_hours,has_image,is_seeded_anomaly,source_system,complaint_clean,full_date,time_band,occupancy_band,humidity_band,impact_normalized,occupancy_standardized,humidity_standardized,service_sessions,report_conversions,mean_dwell_seconds
CL-12435,EV-202602-0487,ANON-0256,"an urgent maintenance check is needed because the filtration unit shows a service warning in H5 Corridor 1; during a regular teaching period, and it interrupts scheduled teaching at 11:26 case 2435",Water,Water:8,3,JIIT Sector 62,Hostels,H5 Boys Hostel,hostel,Floor 1,H5 Corridor 1,28.63075,77.37278,Monday,11,2026-02-23T05:56:00+00:00,4,Low,62,68,0,Resolved,4.69,1,0,mobile,an urgent maintenance check is needed because the filtration unit shows a service warning in h5 corridor 1 during a regular teaching period and it interrupts scheduled teaching at 11:26 case 2435,2026-02-23,10-12,Medium,Medium,0.75,-0.05874,0.84242,2.0,0.0,81.0
CL-11886,EV-202601-0377,ANON-0070,"students report that the air conditioner stops cooling after midday in H5 Corridor 1; the electrical supply needs inspection, during a regular teaching period at 11:32 case 1886",Electrical,Electrical:1,1,JIIT Sector 62,Hostels,H5 Boys Hostel,hostel,Floor 1,H5 Corridor 1,28.63075,77.37278,Thursday,11,2026-01-08T06:02:00+00:00,3,Medium,88,59,0,In Progress,5.37,0,0,mobile,students report that the air conditioner stops cooling after midday in h5 corridor 1 the electrical supply needs inspection during a regular teaching period at 11:32 case 1886,2026-01-08,10-12,High,Medium,0.5,1.27417,0.21001,1.0,0.0,60.0
CL-10898,EV-202510-0179,ANON-0632,"a repeated observation is that the wash area needs urgent sanitation in G6; without any warning notice, and several students are affected at 13:24 case 898",Cleanliness,Cleanliness:3,3,JIIT Sector 62,Academic & Teaching,A2/2,academic,Ground Floor,G6,28.63024,77.37275,Saturday,13,2025-10-18T07:54:00+00:00,1,Critical,63,61,0,Resolved,6.08,0,0,web,a repeated observation is that the wash area needs urgent sanitation in g6 without any warning notice and several students are affected at 13:24 case 898,2025-10-18,12-2,Medium,Medium,0.0,-0.00747,0.35055,3.0,0.0,34.0
CL-12613,EV-202603-0522,ANON-0108,"an urgent maintenance check is needed because video lectures buffer on the campus connection in CR201; while the area is moderately occupied, while another campus service remains normal at 8:31 case 2613",Network,Network:8,3,JIIT Sector 62,Academic & Teaching,Aryabhatt Bhawan II,academic,Floor 2,CR201,28.6297,77.3729,Tuesday,8,2026-03-10T03:01:00+00:00,1,Critical,81,32,0,Open,3.85,1,0,mobile,an urgent maintenance check is needed because video lectures buffer on the campus connection in cr201 while the area is moderately occupied while another campus service remains normal at 8:31 case 2613,2026-03-10,8-10,High,Low,0.0,0.91531,-1.68722,2.0,1.0,39.0
CL-10274,EV-202508-0054,ANON-0788,"an urgent maintenance check is needed because standing water is creating an unhygienic patch in TS11; this is a hygiene and cleanliness concern, and it interrupts scheduled teaching at 15:49 case 274",Cleanliness,Cleanliness:8,3,JIIT Sector 62,Academic & Teaching,A2/1,academic,Floor 1,TS11,28.6301,77.37255,Wednesday,15,2025-08-27T10:19:00+00:00,4,Low,52,65,0,Verified,4.89,1,0,mobile,an urgent maintenance check is needed because standing water is creating an unhygienic patch in ts11 this is a hygiene and cleanliness concern and it interrupts scheduled teaching at 15:49 case 274,2025-08-27,2-4,Medium,Medium,0.75,-0.5714,0.63162,3.0,1.0,45.666666666666664
CL-10834,EV-202510-0166,ANON-0484,"staff were informed that billing and collection lines are merging into one queue in Cooler A; the food service operation is affected, while the area is moderately occupied at 12:43 case 834",Canteen,Canteen:5,0,JIIT Sector 62,General & Utilities,Water Points,utility,Ground Floor,Cooler A,28.63005,77.37238,Sunday,12,2025-10-12T07:13:00+00:00,2,High,95,78,1,In Progress,2.64,1,0,mobile,staff were informed that billing and collection lines are merging into one queue in cooler a the food service operation is affected while the area is moderately occupied at 12:43 case 834,2025-10-12,10-12,High,High,0.25,1.63303,1.5451,2.0,0.0,40.5
CL-12277,EV-202602-0455,ANON-0268,"the current problem is that the room loses power for short intervals in Basketball Court; during a regular teaching period, and the issue lasts more than ten minutes at 16:14 case 2277",Electrical,Electrical:4,4,JIIT Sector 62,Sports & Recreation,Sports Complex,sports,Outdoor,Basketball Court,28.63102,77.37322,Tuesday,16,2026-02-10T10:44:00+00:00,3,Medium,67,75,0,Verified,2.91,0,0,mobile,the current problem is that the room loses power for short intervals in basketball court during a regular teaching period and the issue lasts more than ten minutes at 16:14 case 2277,2026-02-10,2-4,Medium,High,0.5,0.19759,1.33429,2.0,0.0,31.5
CL-11139,EV-202511-0227,ANON-0549,"students report that water is leaking into the walking area in Cooler B; the water service needs attention, near the main entrance to the space at 13:04 case 1139",Water,Water:1,1,JIIT Sector 62,General & Utilities,Water Points,utility,Ground Floor,Cooler B,28.63005,77.37238,Friday,13,2025-11-07T07:34:00+00:00,3,Medium,100,45,1,Escalated,5.17,0,0,web,students report that water is leaking into the walking area in cooler b the water service needs attention near the main entrance to the space at 13:04 case 1139,2025-11-07,12-2,High,Low,0.5,1.88936,-0.77374,2.0,0.0,15.5
CL-11654,EV-202512-0330,ANON-0348,"for the second time this week the lecture-room screen does not lower correctly in Washroom 1; and it interrupts scheduled teaching, near the main entrance to the space at 12:08 case 1654",Infrastructure,Infrastructure:7,2,JIIT Sector 62,General & Utilities,Washrooms,utility,Floor 1,Washroom 1,28.62982,77.37326,Saturday,12,2025-12-20T06:38:00+00:00,1,Critical,31,40,0,In Progress,6.1,0,0,mobile,for the second time this week the lecture-room screen does not lower correctly in washroom 1 and it interrupts scheduled teaching near the main entrance to the space at 12:08 case 1654,2025-12-20,10-12,Low,Low,0.0,-1.64798,-1.12507,1.0,0.0,50.0
CL-12057,EV-202601-0411,ANON-0441,"today we noticed that ceiling plaster appears loose near the entrance in Visitor Parking; the physical infrastructure needs attention, and staff assistance has been requested at 16:20 case 2057",Infrastructure,Infrastructure:6,1,JIIT Sector 62,General & Utilities,Parking,outdoor,Outdoor,Visitor Parking,28.62945,77.37222,Thursday,16,2026-01-22T10:50:00+00:00,4,Low,74,59,0,Resolved,5.94,1,0,kiosk,today we noticed that ceiling plaster appears loose near the entrance in visitor parking the physical infrastructure needs attention and staff assistance has been requested at 16:20 case 2057,2026-01-22,2-4,High,Medium,0.75,0.55645,0.21001,1.0,0.0,20.0
CL-11876,EV-202601-0375,ANON-0455,"the current problem is that the cooler produces warm water only in TS18; the water service needs attention, and the condition has become more frequent at 15:46 case 1876",Water,Water:4,4,JIIT Sector 62,Academic & Teaching,A2/2,academic,Floor 1,TS18,28.63024,77.37275,Wednesday,15,2026-01-07T10:16:00+00:00,3,Medium,51,35,0,Resolved,5.29,0,0,mobile,the current problem is that the cooler produces warm water only in ts18 the water service needs attention and the condition has become more frequent at 15:46 case 1876,2026-01-07,2-4,Medium,Low,0.5,-0.62266,-1.47641,1.0,0.0,30.0
CL-10257,EV-202508-0051,ANON-0683,"for the second time this week the cleaning schedule appears to have been missed in TS18; this is a hygiene and cleanliness concern, although nearby rooms remain usable at 11:24 case 257",Cleanliness,Cleanliness:7,2,JIIT Sector 62,Academic & Teaching,A2/2,academic,Floor 1,TS18,28.63024,77.37275,Monday,11,2025-08-25T05:54:00+00:00,4,Low,72,43,0,Resolved,4.16,0,0,mobile,for the second time this week the cleaning schedule appears to have been missed in ts18 this is a hygiene and cleanliness concern although nearby rooms remain usable at 11:24 case 257,2025-08-25,10-12,High,Low,0.75,0.45392,-0.91427,2.0,0.0,28.0
CL-12486,EV-202602-0497,ANON-0270,"please investigate because the projector loses its input after a few minutes in H5 Corridor 1; and several students are affected, during a regular teaching period at 11:06 case 2486",Infrastructure,Infrastructure:0,0,JIIT Sector 62,Hostels,H5 Boys Hostel,hostel,Floor 1,H5 Corridor 1,28.63075,77.37278,Friday,11,2026-02-27T05:36:00+00:00,3,Medium,16,60,0,Verified,11.55,0,1,web,please investigate because the projector loses its input after a few minutes in h5 corridor 1 and several students are affected during a regular teaching period at 11:06 case 2486,2026-02-27,10-12,Low,Medium,0.5,-2.41696,0.28028,1.0,1.0,51.0
CL-10118,EV-202508-0023,ANON-0782,"today we noticed that multiple computers show storage errors in FF6; laboratory equipment availability is affected, while the area is moderately occupied at 10:01 case 118",Lab Equipment,Lab Equipment:6,1,JIIT Sector 62,Academic & Teaching,Aryabhatt Bhawan III,academic,Floor 3,FF6,28.6299,77.37315,Thursday,10,2025-08-14T04:31:00+00:00,2,High,32,50,0,Resolved,5.14,0,0,kiosk,today we noticed that multiple computers show storage errors in ff6 laboratory equipment availability is affected while the area is moderately occupied at 10:01 case 118,2025-08-14,8-10,Low,Low,0.25,-1.59671,-0.4224,1.0,0.0,81.0
CL-10790,EV-202510-0158,ANON-0591,"the current problem is that the pickup counter is overcrowded in CL1-A; although nearby rooms remain usable, during a regular teaching period at 8:21 case 790",Canteen,Canteen:4,4,JIIT Sector 62,Labs & Research,CL1,lab,Ground Floor,CL1-A,28.62958,77.37248,Thursday,8,2025-10-09T02:51:00+00:00,3,Medium,63,80,0,In Progress,4.06,0,0,web,the current problem is that the pickup counter is overcrowded in cl1-a although nearby rooms remain usable during a regular teaching period at 8:21 case 790,2025-10-09,8-10,Medium,High,0.5,-0.00747,1.68563,1.0,0.0,58.0
CL-10038,EV-202508-0007,ANON-0393,"a repeated observation is that a power socket is loose and unsafe in CR201; and staff assistance has been requested, and several students are affected at 10:04 case 38",Electrical,Electrical:3,3,JIIT Sector 62,Academic & Teaching,Aryabhatt Bhawan II,academic,Floor 2,CR201,28.6297,77.3729,Thursday,10,2025-08-07T04:34:00+00:00,3,Medium,69,27,0,Resolved,4.89,0,0,mobile,a repeated observation is that a power socket is loose and unsafe in cr201 and staff assistance has been requested and several students are affected at 10:04 case 38,2025-08-07,8-10,Medium,Low,0.5,0.30012,-2.03855,3.0,0.0,23.666666666666668
CL-11509,EV-202512-0301,ANON-0077,"please investigate because the projector loses its input after a few minutes in Digital Area; while the area is moderately occupied, without any warning notice at 8:34 case 1509",Infrastructure,Infrastructure:0,0,JIIT Sector 62,Library & Study,LRC,library,Floor 1,Digital Area,28.63002,77.37302,Monday,8,2025-12-08T03:04:00+00:00,4,Low,88,56,0,Resolved,5.42,0,0,web,please investigate because the projector loses its input after a few minutes in digital area while the area is moderately occupied without any warning notice at 8:34 case 1509,2025-12-08,8-10,High,Medium,0.75,1.27417,-0.00079,0.0,0.0,0.0
CL-11560,EV-202512-0312,ANON-0318,"please investigate because the campus network drops repeatedly during class in Gate 1; and the issue lasts more than ten minutes, and the condition has become more frequent at 14:54 case 1560",Network,Network:0,0,JIIT Sector 62,General & Utilities,Main Gate,outdoor,Outdoor,Gate 1,28.62938,77.37238,Friday,14,2025-12-12T09:24:00+00:00,3,Medium,70,72,0,Resolved,3.85,0,0,mobile,please investigate because the campus network drops repeatedly during class in gate 1 and the issue lasts more than ten minutes and the condition has become more frequent at 14:54 case 1560,2025-12-12,12-2,Medium,High,0.5,0.35139,1.12349,1.0,1.0,30.0
CL-10713,EV-202510-0142,ANON-0087,"students report that several desks have loose or damaged fittings in CL22-A; the physical infrastructure needs attention, while the area is moderately occupied at 13:56 case 713",Infrastructure,Infrastructure:1,1,JIIT Sector 62,Labs & Research,CL22,lab,Floor 2,CL22-A,28.62986,77.37266,Thursday,13,2025-10-02T08:26:00+00:00,3,Medium,87,65,0,Resolved,5.55,1,0,web,students report that several desks have loose or damaged fittings in cl22-a the physical infrastructure needs attention while the area is moderately occupied at 13:56 case 713,2025-10-02,12-2,High,Medium,0.5,1.2229,0.63162,1.0,0.0,48.0
CL-11604,EV-202512-0320,ANON-0402,"during the latest session a spill has made the floor slippery in TS18; this is a hygiene and cleanliness concern, and the issue lasts more than ten minutes at 17:08 case 1604",Cleanliness,Cleanliness:2,2,JIIT Sector 62,Academic & Teaching,A2/2,academic,Floor 1,TS18,28.63024,77.37275,Tuesday,17,2025-12-16T11:38:00+00:00,4,Low,58,92,0,Resolved,4.81,1,0,mobile,during the latest session a spill has made the floor slippery in ts18 this is a hygiene and cleanliness concern and the issue lasts more than ten minutes at 17:08 case 1604,2025-12-16,4-7,Medium,High,0.75,-0.2638,2.52885,1.0,0.0,29.0
CL-11837,EV-202601-0367,ANON-0592,"during the latest session lights flicker repeatedly during use in Cooler A; the electrical supply needs inspection, and staff assistance has been requested at 18:22 case 1837",Electrical,Electrical:2,2,JIIT Sector 62,General & Utilities,Water Points,utility,Ground Floor,Cooler A,28.63005,77.37238,Sunday,18,2026-01-04T12:52:00+00:00,2,High,81,45,1,Resolved,6.83,0,0,mobile,during the latest session lights flicker repeatedly during use in cooler a the electrical supply needs inspection and staff assistance has been requested at 18:22 case 1837,2026-01-04,4-7,High,Low,0.25,0.91531,-0.77374,1.0,0.0,60.0
CL-12347,EV-202602-0469,ANON-0564,"staff were informed that online resources time out during the session in G1; and the condition has become more frequent, and staff assistance has been requested at 14:56 case 2347",Network,Network:5,0,JIIT Sector 62,Academic & Teaching,A2/1,academic,Ground Floor,G1,28.6301,77.37255,Sunday,14,2026-02-15T09:26:00+00:00,2,High,43,66,0,Verified,8.23,1,0,mobile,staff were informed that online resources time out during the session in g1 and the condition has become more frequent and staff assistance has been requested at 14:56 case 2347,2026-02-15,12-2,Medium,Medium,0.25,-1.03279,0.70189,2.0,0.0,32.5
CL-11034,EV-202510-0206,ANON-0299,"for the second time this week the ventilation fan does not start in Academic Office; the electrical supply needs inspection, and several students are affected at 15:21 case 1034",Electrical,Electrical:7,2,JIIT Sector 62,General & Utilities,Administration Block,office,Floor 1,Academic Office,28.62992,77.37334,Wednesday,15,2025-10-29T09:51:00+00:00,3,Medium,95,52,0,Resolved,3.47,0,0,mobile,for the second time this week the ventilation fan does not start in academic office the electrical supply needs inspection and several students are affected at 15:21 case 1034,2025-10-29,2-4,High,Medium,0.5,1.63303,-0.28186,1.0,0.0,47.0
CL-10491,EV-202509-0098,ANON-0429,"please investigate because the drinking-water dispenser is empty in CR101; near the main entrance to the space, and it interrupts scheduled teaching at 15:20 case 491",Network,Water:0,0,JIIT Sector 62,Academic & Teaching,Aryabhatt Bhawan II,academic,Floor 1,CR101,28.6297,77.3729,Sunday,15,2025-09-14T09:50:00+00:00,5,Low,62,48,0,Escalated,4.75,0,0,web,please investigate because the drinking-water dispenser is empty in cr101 near the main entrance to the space and it interrupts scheduled teaching at 15:20 case 491,2025-09-14,2-4,Medium,Low,1.0,-0.05874,-0.56293,2.0,0.0,30.0
