session_id,route,facility,search_term,dwell_seconds,converted_to_report,observed_at
WS-003503,/status,A2/2,parking,43,0,2025-12-28T13:00:00+05:30
WS-003504,/status,Aryabhatt Bhawan II,wifi,45,0,2025-12-28T09:00:00+05:30
WS-003505,/report,A2/2,wifi,49,0,2025-12-28T16:00:00+05:30
WS-003506,/status,Parking,projector,12,1,2025-12-28T14:00:00+05:30
WS-003507,/status,Main Gate,parking,32,0,2025-12-28T14:00:00+05:30
WS-003508,/report,H4 Boys Hostel,projector,29,0,2025-12-28T15:00:00+05:30
WS-003509,/status,Main Gate,water,71,0,2025-12-28T19:00:00+05:30
WS-003510,/status,Washrooms,lab,8,0,2025-12-28T20:00:00+05:30
WS-003511,/status,Parking,lab,56,0,2025-12-28T16:00:00+05:30
WS-003512,/campus-map,Cafeteria / Canteen,wifi,7,0,2025-12-28T19:00:00+05:30
WS-003513,/explore,Aryabhatt Bhawan III,water,31,0,2025-12-28T19:00:00+05:30
WS-003514,/status,A2/2,parking,23,1,2025-12-29T01:00:00+05:30
WS-003515,/campus-map,Aryabhatt Bhawan III,parking,47,0,2025-12-29T02:00:00+05:30
WS-003516,/campus-map,Aryabhatt Bhawan II,cleaning,43,0,2025-12-28T22:00:00+05:30
WS-003517,/report,Aryabhatt Bhawan III,parking,34,0,2025-12-29T03:00:00+05:30
WS-003518,/report,A2/1,queue,40,0,2025-12-29T00:00:00+05:30
WS-003519,/report,CL1,projector,24,0,2025-12-29T01:00:00+05:30
WS-003520,/campus-map,Annapurna / Main Mess,lab,38,0,2025-12-29T06:00:00+05:30
WS-003521,/campus-map,H4 Boys Hostel,wifi,49,0,2025-12-29T08:00:00+05:30
WS-003522,/help,Aryabhatt Bhawan II,parking,19,0,2025-12-29T04:00:00+05:30
WS-003523,/report,CL3,queue,55,0,2025-12-29T08:00:00+05:30
WS-003524,/help,Aryabhatt Bhawan II,water,96,0,2025-12-29T05:00:00+05:30
WS-003525,/explore,A2/1,water,65,1,2025-12-29T11:00:00+05:30
WS-003526,/help,Auditorium,parking,20,0,2025-12-29T08:00:00+05:30
WS-003527,/report,Auditorium,projector,60,0,2025-12-29T14:00:00+05:30
WS-003528,/explore,H4 Boys Hostel,cleaning,37,0,2025-12-29T11:00:00+05:30
WS-003529,/status,Administration Block,wifi,68,0,2025-12-29T13:00:00+05:30
WS-003530,/help,Aryabhatt Bhawan III,cleaning,16,0,2025-12-29T12:00:00+05:30
WS-003531,/campus-map,Auditorium,queue,18,0,2025-12-29T15:00:00+05:30
WS-003532,/campus-map,A2/1,lab,12,0,2025-12-29T18:00:00+05:30
WS-003533,/explore,Girls Hostel,queue,50,0,2025-12-29T18:00:00+05:30
WS-003534,/campus-map,CL15,queue,54,0,2025-12-29T14:00:00+05:30
WS-003535,/help,H4 Boys Hostel,wifi,19,0,2025-12-29T15:00:00+05:30
WS-003536,/help,Aryabhatt Bhawan III,lab,13,1,2025-12-29T20:00:00+05:30
WS-003537,/help,Cafeteria / Canteen,parking,22,0,2025-12-29T21:00:00+05:30
WS-003538,/explore,H5 Boys Hostel,lab,66,0,2025-12-29T19:00:00+05:30
WS-003539,/report,Water Points,lab,48,0,2025-12-29T20:00:00+05:30
WS-003540,/campus-map,Sports Complex,cleaning,82,0,2025-12-29T21:00:00+05:30
WS-003541,/help,CL15,cleaning,12,1,2025-12-30T02:00:00+05:30
WS-003542,/report,LRC,wifi,51,0,2025-12-30T01:00:00+05:30
WS-003543,/campus-map,A2/2,lab,17,0,2025-12-30T06:00:00+05:30
WS-003544,/campus-map,Girls Hostel,cleaning,81,0,2025-12-30T00:00:00+05:30
WS-003545,/status,H4 Boys Hostel,cleaning,31,0,2025-12-30T06:00:00+05:30
WS-003546,/report,Aryabhatt Bhawan III,cleaning,12,1,2025-12-30T02:00:00+05:30
WS-003547,/help,H5 Boys Hostel,cleaning,15,0,2025-12-30T10:00:00+05:30
WS-003548,/report,Aryabhatt Bhawan III,parking,29,1,2025-12-30T08:00:00+05:30
WS-003549,/report,H4 Boys Hostel,cleaning,7,0,2025-12-30T10:00:00+05:30
WS-003550,/report,H5 Boys Hostel,cleaning,28,0,2025-12-30T13:00:00+05:30
WS-003551,/report,Administration Block,projector,17,0,2025-12-30T14:00:00+05:30
WS-003552,/explore,Girls Hostel,cleaning,23,0,2025-12-30T14:00:00+05:30
WS-003553,/campus-map,Auditorium,cleaning,53,0,2025-12-30T16:00:00+05:30
WS-003554,/help,Main Gate,lab,55,0,2025-12-30T10:00:00+05:30
WS-003555,/status,Parking,cleaning,34,1,2025-12-30T11:00:00+05:30
WS-003556,/report,Aryabhatt Bhawan II,projector,55,0,2025-12-30T15:00:00+05:30
WS-003557,/campus-map,Parking,parking,18,0,2025-12-30T19:00:00+05:30
WS-003558,/campus-map,ECE Labs,cleaning,11,1,2025-12-30T17:00:00+05:30
WS-003559,/status,Sports Complex,water,59,0,2025-12-30T21:00:00+05:30
WS-003560,/status,Girls Hostel,wifi,20,0,2025-12-30T18:00:00+05:30
WS-003561,/help,Water Points,parking,98,0,2025-12-30T20:00:00+05:30
WS-003562,/status,Annapurna / Main Mess,parking,5,0,2025-12-31T01:00:00+05:30
WS-003563,/explore,Aryabhatt Bhawan II,water,27,0,2025-12-30T19:00:00+05:30
WS-003564,/status,A2/2,wifi,50,1,2025-12-30T23:00:00+05:30
WS-003565,/explore,Sports Complex,parking,40,0,2025-12-31T03:00:00+05:30
WS-003566,/campus-map,Administration Block,water,44,0,2025-12-31T01:00:00+05:30
WS-003567,/report,Aryabhatt Bhawan II,water,30,0,2025-12-31T04:00:00+05:30
WS-003568,/status,Aryabhatt Bhawan III,parking,16,1,2025-12-31T00:00:00+05:30
WS-003569,/help,Parking,wifi,58,1,2025-12-31T08:00:00+05:30
WS-003570,/status,Administration Block,cleaning,44,1,2025-12-31T06:00:00+05:30
WS-003571,/explore,A2/1,cleaning,50,1,2025-12-31T04:00:00+05:30
WS-003572,/help,Parking,queue,59,0,2025-12-31T09:00:00+05:30
WS-003573,/campus-map,Aryabhatt Bhawan III,lab,17,0,2025-12-31T12:00:00+05:30
WS-003574,/campus-map,Girls Hostel,queue,89,1,2025-12-31T09:00:00+05:30
WS-003575,/campus-map,Main Gate,projector,24,0,2025-12-31T11:00:00+05:30
WS-003576,/help,CL15,wifi,2,0,2025-12-31T13:00:00+05:30
WS-003577,/explore,Water Points,lab,24,1,2025-12-31T15:00:00+05:30
WS-003578,/help,A2/1,parking,32,0,2025-12-31T10:00:00+05:30
WS-003579,/explore,CL1,parking,24,0,2025-12-31T16:00:00+05:30
WS-003580,/status,H4 Boys Hostel,lab,44,0,2025-12-31T16:00:00+05:30
WS-003581,/campus-map,Aryabhatt Bhawan II,wifi,15,0,2025-12-31T16:00:00+05:30
WS-003582,/status,H5 Boys Hostel,parking,16,1,2025-12-31T16:00:00+05:30
WS-003583,/status,H4 Boys Hostel,wifi,21,0,2025-12-31T20:00:00+05:30
WS-003584,/explore,Aryabhatt Bhawan III,projector,21,0,2025-12-31T21:00:00+05:30
WS-003585,/help,Aryabhatt Bhawan II,water,67,1,2025-12-31T22:00:00+05:30
WS-003586,/status,ECE Labs,lab,26,0,2026-01-01T01:00:00+05:30
WS-003587,/campus-map,ECE Labs,water,31,0,2025-12-31T20:00:00+05:30
WS-003588,/status,CL1,water,56,0,2025-12-31T21:00:00+05:30
WS-003589,/report,Aryabhatt Bhawan II,projector,43,0,2025-12-31T22:00:00+05:30
WS-003590,/campus-map,ECE Labs,lab,16,0,2026-01-01T03:00:00+05:30
WS-003591,/explore,Administration Block,wifi,16,0,2026-01-01T04:00:00+05:30
WS-003592,/campus-map,Aryabhatt Bhawan II,projector,32,0,2026-01-01T01:00:00+05:30
WS-003593,/explore,A2/2,projector,9,0,2026-01-01T01:00:00+05:30
WS-003594,/explore,Annapurna / Main Mess,lab,38,0,2026-01-01T02:00:00+05:30
WS-003595,/help,A2/2,lab,25,0,2026-01-01T03:00:00+05:30
WS-003596,/status,Auditorium,water,42,1,2026-01-01T05:00:00+05:30
WS-003597,/report,Cafeteria / Canteen,projector,43,0,2026-01-01T06:00:00+05:30
WS-003598,/help,H5 Boys Hostel,parking,89,0,2026-01-01T10:00:00+05:30
WS-003599,/report,Aryabhatt Bhawan III,queue,32,0,2026-01-01T10:00:00+05:30
WS-003600,/explore,Cafeteria / Canteen,projector,8,0,2026-01-01T08:00:00+05:30
WS-003601,/report,Aryabhatt Bhawan III,water,77,0,2026-01-01T10:00:00+05:30
WS-003602,/status,A2/1,projector,94,0,2026-01-01T16:00:00+05:30
WS-003603,/help,Girls Hostel,wifi,82,0,2026-01-01T15:00:00+05:30
WS-003604,/report,Water Points,lab,18,0,2026-01-01T19:00:00+05:30
WS-003605,/report,Auditorium,water,38,0,2026-01-01T20:00:00+05:30
WS-003606,/campus-map,CL1,water,25,0,2026-01-01T18:00:00+05:30
WS-003607,/campus-map,CL22,parking,9,0,2026-01-01T21:00:00+05:30
WS-003608,/campus-map,ECE Labs,wifi,28,0,2026-01-01T20:00:00+05:30
WS-003609,/report,CL22,water,14,0,2026-01-01T21:00:00+05:30
WS-003610,/help,Administration Block,queue,41,0,2026-01-01T19:00:00+05:30
WS-003611,/help,ECE Labs,projector,65,0,2026-01-01T22:00:00+05:30
WS-003612,/status,Water Points,queue,22,0,2026-01-01T23:00:00+05:30
WS-003613,/help,Annapurna / Main Mess,queue,60,0,2026-01-02T03:00:00+05:30
WS-003614,/explore,CL3,water,26,0,2026-01-02T04:00:00+05:30
WS-003615,/report,Washrooms,wifi,34,0,2026-01-02T05:00:00+05:30
WS-003616,/campus-map,CL1,wifi,19,0,2026-01-02T05:00:00+05:30
WS-003617,/status,Cafeteria / Canteen,cleaning,65,0,2026-01-02T03:00:00+05:30
WS-003618,/status,Parking,wifi,23,0,2026-01-02T07:00:00+05:30
WS-003619,/help,Main Gate,wifi,41,0,2026-01-02T03:00:00+05:30
WS-003620,/status,Administration Block,projector,26,0,2026-01-02T06:00:00+05:30
WS-003621,/status,Aryabhatt Bhawan II,parking,63,0,2026-01-02T10:00:00+05:30
WS-003622,/status,CL3,lab,13,0,2026-01-02T12:00:00+05:30
WS-003623,/campus-map,Administration Block,queue,16,1,2026-01-02T12:00:00+05:30
WS-003624,/help,CL22,projector,38,1,2026-01-02T15:00:00+05:30
WS-003625,/campus-map,H4 Boys Hostel,queue,141,0,2026-01-02T15:00:00+05:30
WS-003626,/campus-map,Auditorium,parking,21,1,2026-01-02T11:00:00+05:30
WS-003627,/explore,Aryabhatt Bhawan III,wifi,41,0,2026-01-02T16:00:00+05:30
WS-003628,/report,Parking,cleaning,54,0,2026-01-02T17:00:00+05:30
WS-003629,/explore,Administration Block,wifi,28,0,2026-01-02T19:00:00+05:30
WS-003630,/help,Aryabhatt Bhawan III,queue,22,0,2026-01-02T18:00:00+05:30
WS-003631,/campus-map,Sports Complex,cleaning,14,0,2026-01-02T20:00:00+05:30
WS-003632,/help,H5 Boys Hostel,wifi,94,0,2026-01-02T19:00:00+05:30
WS-003633,/report,Aryabhatt Bhawan II,parking,77,0,2026-01-02T19:00:00+05:30
WS-003634,/help,Aryabhatt Bhawan III,projector,49,1,2026-01-02T19:00:00+05:30
WS-003635,/campus-map,H5 Boys Hostel,cleaning,102,0,2026-01-02T19:00:00+05:30
WS-003636,/campus-map,CL1,cleaning,90,0,2026-01-02T21:00:00+05:30
WS-003637,/status,CL15,parking,31,0,2026-01-03T01:00:00+05:30
WS-003638,/report,Annapurna / Main Mess,parking,185,0,2026-01-03T00:00:00+05:30
WS-003639,/report,A2/2,lab,14,1,2026-01-03T01:00:00+05:30
WS-003640,/campus-map,Cafeteria / Canteen,lab,75,0,2026-01-03T00:00:00+05:30
WS-003641,/help,Aryabhatt Bhawan III,wifi,24,1,2026-01-03T07:00:00+05:30
WS-003642,/campus-map,A2/2,cleaning,15,0,2026-01-03T04:00:00+05:30
WS-003643,/explore,Girls Hostel,lab,54,0,2026-01-03T08:00:00+05:30
WS-003644,/help,Cafeteria / Canteen,water,27,0,2026-01-03T09:00:00+05:30
WS-003645,/help,H4 Boys Hostel,cleaning,51,1,2026-01-03T12:00:00+05:30
WS-003646,/help,Aryabhatt Bhawan II,lab,2,0,2026-01-03T08:00:00+05:30
WS-003647,/report,A2/2,water,10,1,2026-01-03T07:00:00+05:30
WS-003648,/report,Administration Block,parking,57,0,2026-01-03T14:00:00+05:30
WS-003649,/help,Washrooms,projector,8,0,2026-01-03T16:00:00+05:30
WS-003650,/status,Annapurna / Main Mess,parking,8,0,2026-01-03T15:00:00+05:30
WS-003651,/campus-map,Aryabhatt Bhawan II,queue,30,0,2026-01-03T11:00:00+05:30
WS-003652,/report,Aryabhatt Bhawan II,parking,70,1,2026-01-03T13:00:00+05:30
WS-003653,/explore,CL15,parking,50,0,2026-01-03T13:00:00+05:30
WS-003654,/report,CL1,projector,42,0,2026-01-03T19:00:00+05:30
WS-003655,/report,H5 Boys Hostel,lab,12,0,2026-01-03T21:00:00+05:30
WS-003656,/help,H4 Boys Hostel,lab,34,0,2026-01-03T18:00:00+05:30
WS-003657,/explore,Washrooms,queue,27,0,2026-01-04T00:00:00+05:30
WS-003658,/explore,Administration Block,cleaning,85,0,2026-01-03T19:00:00+05:30
WS-003659,/explore,CL15,projector,104,1,2026-01-04T00:00:00+05:30
WS-003660,/explore,Aryabhatt Bhawan III,queue,28,0,2026-01-03T21:00:00+05:30
WS-003661,/explore,Girls Hostel,lab,26,0,2026-01-03T22:00:00+05:30
WS-003662,/report,Washrooms,water,28,0,2026-01-03T23:00:00+05:30
WS-003663,/status,Parking,queue,14,0,2026-01-04T00:00:00+05:30
WS-003664,/campus-map,Aryabhatt Bhawan III,parking,34,0,2026-01-04T02:00:00+05:30
WS-003665,/status,Parking,queue,34,0,2026-01-04T08:00:00+05:30
WS-003666,/report,Aryabhatt Bhawan II,water,25,0,2026-01-04T09:00:00+05:30
WS-003667,/explore,Sports Complex,queue,52,0,2026-01-04T09:00:00+05:30
WS-003668,/campus-map,CL1,wifi,12,0,2026-01-04T11:00:00+05:30
WS-003669,/status,A2/2,wifi,14,1,2026-01-04T09:00:00+05:30
WS-003670,/status,CL3,wifi,64,0,2026-01-04T12:00:00+05:30
WS-003671,/report,CL1,parking,31,0,2026-01-04T07:00:00+05:30
WS-003672,/status,Parking,cleaning,26,1,2026-01-04T14:00:00+05:30
WS-003673,/campus-map,Aryabhatt Bhawan III,water,39,0,2026-01-04T12:00:00+05:30
WS-003674,/help,Annapurna / Main Mess,cleaning,10,0,2026-01-04T14:00:00+05:30
WS-003675,/campus-map,CL22,water,70,0,2026-01-04T14:00:00+05:30
WS-003676,/help,Sports Complex,queue,13,0,2026-01-04T14:00:00+05:30
WS-003677,/status,Cafeteria / Canteen,cleaning,63,0,2026-01-04T15:00:00+05:30
WS-003678,/campus-map,Auditorium,projector,57,1,2026-01-04T19:00:00+05:30
WS-003679,/help,CL3,projector,37,0,2026-01-04T22:00:00+05:30
WS-003680,/campus-map,LRC,wifi,26,0,2026-01-04T22:00:00+05:30
WS-003681,/status,Aryabhatt Bhawan II,wifi,18,0,2026-01-04T23:00:00+05:30
WS-003682,/help,H5 Boys Hostel,queue,36,0,2026-01-05T00:00:00+05:30
WS-003683,/help,CL22,lab,31,0,2026-01-05T01:00:00+05:30
WS-003684,/help,A2/2,parking,50,0,2026-01-05T03:00:00+05:30
WS-003685,/help,Main Gate,parking,63,0,2026-01-05T03:00:00+05:30
WS-003686,/status,Water Points,projector,60,0,2026-01-05T02:00:00+05:30
WS-003687,/campus-map,Aryabhatt Bhawan III,lab,72,0,2026-01-05T02:00:00+05:30
WS-003688,/campus-map,LRC,lab,29,1,2026-01-05T01:00:00+05:30
WS-003689,/explore,LRC,water,31,0,2026-01-05T04:00:00+05:30
WS-003690,/report,Aryabhatt Bhawan II,parking,40,0,2026-01-05T09:00:00+05:30
WS-003691,/help,LRC,queue,7,1,2026-01-05T04:00:00+05:30
WS-003692,/report,Aryabhatt Bhawan III,cleaning,5,0,2026-01-05T08:00:00+05:30
WS-003693,/report,Auditorium,water,71,0,2026-01-05T09:00:00+05:30
WS-003694,/report,Cafeteria / Canteen,lab,51,0,2026-01-05T11:00:00+05:30
WS-003695,/report,Aryabhatt Bhawan III,cleaning,32,0,2026-01-05T11:00:00+05:30
WS-003696,/status,CL3,lab,25,0,2026-01-05T11:00:00+05:30
WS-003697,/campus-map,A2/1,projector,19,0,2026-01-05T13:00:00+05:30
WS-003698,/campus-map,ECE Labs,water,48,0,2026-01-05T16:00:00+05:30
WS-003699,/explore,CL22,wifi,49,0,2026-01-05T17:00:00+05:30
WS-003700,/help,Aryabhatt Bhawan III,cleaning,45,0,2026-01-05T19:00:00+05:30
WS-003701,/campus-map,CL15,lab,97,1,2026-01-05T16:00:00+05:30
WS-003702,/campus-map,H4 Boys Hostel,parking,16,0,2026-01-05T18:00:00+05:30
WS-003703,/report,Administration Block,cleaning,18,0,2026-01-05T18:00:00+05:30
WS-003704,/status,LRC,cleaning,31,0,2026-01-05T16:00:00+05:30
WS-003705,/campus-map,Aryabhatt Bhawan II,projector,17,0,2026-01-05T18:00:00+05:30
WS-003706,/campus-map,A2/2,lab,15,0,2026-01-06T00:00:00+05:30
WS-003707,/explore,A2/1,wifi,5,0,2026-01-06T02:00:00+05:30
WS-003708,/status,Sports Complex,parking,23,0,2026-01-05T22:00:00+05:30
WS-003709,/campus-map,Aryabhatt Bhawan III,parking,29,0,2026-01-05T22:00:00+05:30
WS-003710,/help,ECE Labs,lab,64,0,2026-01-06T03:00:00+05:30
WS-003711,/help,H5 Boys Hostel,cleaning,42,0,2026-01-06T05:00:00+05:30
WS-003712,/report,Aryabhatt Bhawan III,projector,18,0,2026-01-06T04:00:00+05:30
WS-003713,/campus-map,A2/1,water,39,0,2026-01-06T02:00:00+05:30
WS-003714,/status,Sports Complex,water,64,1,2026-01-06T07:00:00+05:30
WS-003715,/report,Washrooms,wifi,73,0,2026-01-06T06:00:00+05:30
WS-003716,/help,H5 Boys Hostel,water,40,0,2026-01-06T11:00:00+05:30
WS-003717,/report,A2/1,water,53,0,2026-01-06T05:00:00+05:30
WS-003718,/explore,LRC,cleaning,93,0,2026-01-06T11:00:00+05:30
WS-003719,/help,Aryabhatt Bhawan III,water,7,0,2026-01-06T14:00:00+05:30
WS-003720,/status,Cafeteria / Canteen,projector,19,0,2026-01-06T15:00:00+05:30
WS-003721,/campus-map,H5 Boys Hostel,parking,69,1,2026-01-06T11:00:00+05:30
WS-003722,/help,A2/2,projector,12,0,2026-01-06T15:00:00+05:30
WS-003723,/help,H5 Boys Hostel,wifi,75,0,2026-01-06T11:00:00+05:30
WS-003724,/campus-map,CL3,wifi,40,0,2026-01-06T14:00:00+05:30
WS-003725,/help,Parking,parking,16,0,2026-01-06T15:00:00+05:30
WS-003726,/status,Cafeteria / Canteen,wifi,27,0,2026-01-06T20:00:00+05:30
WS-003727,/explore,H4 Boys Hostel,queue,24,0,2026-01-06T17:00:00+05:30
WS-003728,/campus-map,A2/2,cleaning,118,0,2026-01-06T19:00:00+05:30
WS-003729,/help,Parking,parking,12,1,2026-01-06T19:00:00+05:30
WS-003730,/campus-map,A2/2,projector,21,1,2026-01-06T22:00:00+05:30
WS-003731,/explore,LRC,projector,30,0,2026-01-07T01:00:00+05:30
WS-003732,/report,CL22,projector,25,0,2026-01-07T02:00:00+05:30
WS-003733,/campus-map,Aryabhatt Bhawan III,lab,31,1,2026-01-07T00:00:00+05:30
WS-003734,/help,Aryabhatt Bhawan III,projector,98,0,2026-01-06T23:00:00+05:30
WS-003735,/campus-map,CL22,water,53,0,2026-01-06T23:00:00+05:30
WS-003736,/report,A2/1,projector,14,0,2026-01-07T00:00:00+05:30
WS-003737,/help,A2/2,water,32,0,2026-01-07T01:00:00+05:30
WS-003738,/explore,Girls Hostel,wifi,31,0,2026-01-07T09:00:00+05:30
WS-003739,/status,H4 Boys Hostel,wifi,56,0,2026-01-07T04:00:00+05:30
WS-003740,/explore,CL3,wifi,44,0,2026-01-07T04:00:00+05:30
WS-003741,/status,Aryabhatt Bhawan II,parking,40,0,2026-01-07T11:00:00+05:30
WS-003742,/help,Main Gate,cleaning,22,0,2026-01-07T11:00:00+05:30
WS-003743,/explore,A2/1,queue,24,0,2026-01-07T09:00:00+05:30
WS-003744,/status,Parking,queue,49,0,2026-01-07T15:00:00+05:30
WS-003745,/explore,A2/2,wifi,30,0,2026-01-07T09:00:00+05:30
WS-003746,/campus-map,ECE Labs,cleaning,79,0,2026-01-07T17:00:00+05:30
WS-003747,/report,Auditorium,cleaning,134,0,2026-01-07T18:00:00+05:30
WS-003748,/help,Aryabhatt Bhawan III,wifi,44,0,2026-01-07T17:00:00+05:30
WS-003749,/explore,Sports Complex,cleaning,62,0,2026-01-07T16:00:00+05:30
WS-003750,/explore,Washrooms,wifi,23,1,2026-01-07T15:00:00+05:30
WS-003751,/status,ECE Labs,queue,43,0,2026-01-07T17:00:00+05:30
WS-003752,/help,CL22,projector,20,0,2026-01-07T22:00:00+05:30
WS-003753,/report,Sports Complex,cleaning,30,0,2026-01-08T00:00:00+05:30
WS-003754,/explore,Parking,wifi,70,0,2026-01-07T21:00:00+05:30
WS-003755,/explore,Girls Hostel,water,54,1,2026-01-07T22:00:00+05:30
WS-003756,/status,Aryabhatt Bhawan II,water,36,0,2026-01-08T01:00:00+05:30
WS-003757,/help,Sports Complex,parking,67,0,2026-01-08T04:00:00+05:30
WS-003758,/report,H4 Boys Hostel,parking,19,0,2026-01-07T23:00:00+05:30
WS-003759,/status,Parking,water,43,0,2026-01-08T00:00:00+05:30
WS-003760,/help,Cafeteria / Canteen,queue,54,0,2026-01-08T05:00:00+05:30
WS-003761,/campus-map,H4 Boys Hostel,cleaning,35,1,2026-01-08T08:00:00+05:30
WS-003762,/campus-map,Administration Block,parking,78,1,2026-01-08T06:00:00+05:30
WS-003763,/explore,H5 Boys Hostel,cleaning,60,0,2026-01-08T09:00:00+05:30
WS-003764,/help,Main Gate,parking,57,0,2026-01-08T10:00:00+05:30
WS-003765,/status,A2/2,queue,62,0,2026-01-08T09:00:00+05:30
WS-003766,/report,CL22,water,15,1,2026-01-08T08:00:00+05:30
WS-003767,/help,Parking,cleaning,83,0,2026-01-08T09:00:00+05:30
WS-003768,/help,Aryabhatt Bhawan II,projector,37,0,2026-01-08T13:00:00+05:30
WS-003769,/status,Aryabhatt Bhawan II,queue,26,0,2026-01-08T09:00:00+05:30
WS-003770,/report,A2/1,wifi,27,1,2026-01-08T13:00:00+05:30
WS-003771,/status,Aryabhatt Bhawan II,water,20,0,2026-01-08T15:00:00+05:30
WS-003772,/campus-map,Administration Block,cleaning,30,1,2026-01-08T16:00:00+05:30
WS-003773,/explore,LRC,projector,79,0,2026-01-08T13:00:00+05:30
WS-003774,/campus-map,A2/1,cleaning,98,1,2026-01-08T20:00:00+05:30
WS-003775,/campus-map,Annapurna / Main Mess,parking,45,0,2026-01-08T15:00:00+05:30
WS-003776,/status,A2/2,lab,33,0,2026-01-08T22:00:00+05:30
WS-003777,/explore,Aryabhatt Bhawan III,wifi,46,1,2026-01-08T21:00:00+05:30
WS-003778,/report,A2/1,wifi,64,0,2026-01-09T01:00:00+05:30
WS-003779,/explore,A2/2,queue,41,0,2026-01-08T20:00:00+05:30
WS-003780,/campus-map,ECE Labs,projector,80,0,2026-01-09T00:00:00+05:30
WS-003781,/status,Sports Complex,cleaning,22,0,2026-01-09T03:00:00+05:30
WS-003782,/campus-map,H4 Boys Hostel,wifi,53,1,2026-01-08T23:00:00+05:30
WS-003783,/help,H4 Boys Hostel,parking,29,0,2026-01-09T04:00:00+05:30
WS-003784,/status,CL1,water,60,0,2026-01-09T04:00:00+05:30
WS-003785,/status,LRC,lab,40,1,2026-01-09T03:00:00+05:30
WS-003786,/help,H4 Boys Hostel,projector,14,0,2026-01-09T03:00:00+05:30
WS-003787,/help,Auditorium,wifi,20,0,2026-01-09T07:00:00+05:30
WS-003788,/status,H4 Boys Hostel,projector,52,0,2026-01-09T09:00:00+05:30
WS-003789,/explore,Parking,lab,40,0,2026-01-09T05:00:00+05:30
WS-003790,/status,Aryabhatt Bhawan II,water,35,0,2026-01-09T06:00:00+05:30
WS-003791,/status,Aryabhatt Bhawan III,queue,13,1,2026-01-09T12:00:00+05:30
WS-003792,/report,ECE Labs,lab,13,0,2026-01-09T11:00:00+05:30
WS-003793,/status,A2/1,cleaning,35,1,2026-01-09T14:00:00+05:30
WS-003794,/report,Auditorium,cleaning,47,0,2026-01-09T11:00:00+05:30
WS-003795,/report,CL1,projector,64,0,2026-01-09T11:00:00+05:30
WS-003796,/status,Aryabhatt Bhawan II,water,40,0,2026-01-09T18:00:00+05:30
WS-003797,/help,Aryabhatt Bhawan III,projector,17,0,2026-01-09T16:00:00+05:30
WS-003798,/status,H5 Boys Hostel,queue,2,0,2026-01-09T16:00:00+05:30
WS-003799,/status,Cafeteria / Canteen,parking,56,0,2026-01-09T22:00:00+05:30
WS-003800,/status,Cafeteria / Canteen,lab,28,0,2026-01-09T16:00:00+05:30
WS-003801,/help,Cafeteria / Canteen,projector,54,0,2026-01-09T17:00:00+05:30
WS-003802,/campus-map,ECE Labs,cleaning,54,0,2026-01-10T01:00:00+05:30
WS-003803,/status,Washrooms,parking,51,1,2026-01-09T22:00:00+05:30
WS-003804,/explore,Aryabhatt Bhawan II,wifi,8,0,2026-01-09T22:00:00+05:30
WS-003805,/report,H4 Boys Hostel,water,35,0,2026-01-10T04:00:00+05:30
WS-003806,/campus-map,Aryabhatt Bhawan II,projector,74,0,2026-01-10T00:00:00+05:30
WS-003807,/status,Administration Block,queue,36,0,2026-01-10T05:00:00+05:30
WS-003808,/explore,LRC,lab,12,0,2026-01-10T01:00:00+05:30
WS-003809,/report,Girls Hostel,cleaning,50,0,2026-01-10T03:00:00+05:30
WS-003810,/campus-map,Sports Complex,queue,170,0,2026-01-10T06:00:00+05:30
WS-003811,/help,Aryabhatt Bhawan III,queue,22,0,2026-01-10T04:00:00+05:30
WS-003812,/explore,CL1,wifi,19,0,2026-01-10T07:00:00+05:30
WS-003813,/campus-map,A2/1,cleaning,81,0,2026-01-10T08:00:00+05:30
WS-003814,/report,Sports Complex,queue,39,0,2026-01-10T06:00:00+05:30
WS-003815,/explore,A2/1,projector,53,1,2026-01-10T13:00:00+05:30
WS-003816,/report,Aryabhatt Bhawan III,lab,24,0,2026-01-10T09:00:00+05:30
WS-003817,/campus-map,A2/1,queue,9,1,2026-01-10T09:00:00+05:30
WS-003818,/explore,Aryabhatt Bhawan III,water,30,1,2026-01-10T15:00:00+05:30
WS-003819,/status,ECE Labs,parking,98,0,2026-01-10T15:00:00+05:30
WS-003820,/status,Aryabhatt Bhawan II,queue,3,0,2026-01-10T19:00:00+05:30
WS-003821,/status,Administration Block,cleaning,29,1,2026-01-10T16:00:00+05:30
WS-003822,/status,Cafeteria / Canteen,parking,30,0,2026-01-10T15:00:00+05:30
WS-003823,/status,Aryabhatt Bhawan II,projector,109,0,2026-01-10T21:00:00+05:30
WS-003824,/campus-map,A2/2,wifi,81,0,2026-01-10T21:00:00+05:30
WS-003825,/help,ECE Labs,cleaning,55,0,2026-01-10T23:00:00+05:30
